,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
1196,F30612,      6454,E,2.0,2019-12-17 15:14:23,2019-12-17,2019-12-02 00:00:00,2019-12-17,,963.97,0.0,0
1197,F30613,       806,C,2.0,2019-12-17 16:16:09,2019-12-17,2019-12-02 00:00:00,2020-01-01,2019-12-18,3029.2799999999997,0.0,0
1198,F30614,         9,E,3.0,2019-12-17 17:23:41,2019-12-17,2019-12-16 00:00:00,2020-01-16,,9108.0,0.0,0
1199,F30615,      6204,E,2.0,2019-12-17 17:54:54,2019-12-17,2019-11-27 00:00:00,2019-12-17,,3465.0000000000005,0.0,0
1200,F30616,      1339,E,1.0,2019-12-18 07:57:45,2019-12-18,2019-12-12 00:00:00,2020-01-17,,62060.0,0.0,0
1201,F30617,      1339,E,1.0,2019-12-18 07:59:28,2019-12-18,2019-12-11 00:00:00,2020-01-17,,22800.000000000004,0.0,0
1202,F30618,       871,C,1.0,2019-12-18 08:01:56,2019-12-18,2019-12-13 00:00:00,2020-01-02,2019-12-18,2835.0,0.0,0
1203,F30619,      5926,E,2.0,2019-12-18 08:12:45,2019-12-18,2019-12-18 00:00:00,2019-12-18,,2835.0000000000005,0.0,0
1204,F30620,      6457,E,2.0,2019-12-18 08:39:07,2019-12-18,2019-12-02 00:00:00,2019-12-18,,4545.0,0.0,0
1205,F30621,      2269,E,3.0,2019-12-18 08:53:06,2019-12-18,2019-12-11 00:00:00,2020-02-16,,9600.0,0.0,0
1206,F30622,       537,E,2.0,2019-12-18 09:12:05,2019-12-18,2019-12-02 00:00:00,2020-01-17,,10731.6,0.0,0
1207,F30623,      5088,E,2.0,2019-12-18 12:08:26,2019-12-18,2019-12-09 00:00:00,2019-12-18,,8876.36,0.0,0
1208,F30624,      5088,E,6.0,2019-12-18 12:17:31,2019-12-18,2019-12-18 00:00:00,2019-12-18,,361.32000000000005,0.0,0
1209,F30625,      2941,E,3.0,2019-12-18 13:25:09,2019-12-18,2019-12-18 00:00:00,2019-12-18,,347.2875,0.0,0
1210,F30626,      2390,E,1.0,2019-12-18 13:29:59,2019-12-18,2019-12-18 00:00:00,2020-01-17,,1600.0000000000002,0.0,0
1211,F30627,      6865,E,2.0,2019-12-18 14:08:02,2019-12-18,2019-12-18 00:00:00,2019-12-18,,278.51000000000005,0.0,0
1212,F30628,      1020,E,6.0,2019-12-18 15:47:01,2019-12-18,2019-12-18 00:00:00,2020-01-17,,347.2875,0.0,0
1213,F30629,       806,E,2.0,2019-12-18 16:03:55,2019-12-18,2019-12-02 00:00:00,2020-01-02,,3029.28,0.0,0
1214,F30630,      3521,E,6.0,2019-12-18 16:56:24,2019-12-18,2019-12-18 00:00:00,2019-12-18,,411.8,0.0,0
1215,F30631,      6381,E,2.0,2019-12-18 17:06:23,2019-12-18,2019-12-18 00:00:00,2019-12-18,,640.8000000000001,0.0,0
1216,F30632,      6976,E,6.0,2019-12-18 18:05:51,2019-12-18,2019-12-18 00:00:00,2019-12-18,,3256.0275,0.0,0
1217,F30633,       484,E,3.0,2019-12-19 09:54:11,2019-12-19,2019-12-19 00:00:00,2020-01-03,,2096.3,0.0,0
1218,F30634,      6901,E,2.0,2019-12-19 11:36:49,2019-12-19,2019-12-11 00:00:00,2019-12-19,,474.75000000000006,0.0,0
1219,F30635,      1784,E,2.0,2019-12-19 11:43:45,2019-12-19,2019-12-19 00:00:00,2020-01-03,,1449.42,0.0,0
1220,F30636,      5309,E,2.0,2019-12-19 12:09:39,2019-12-19,2019-12-19 00:00:00,2019-12-19,,1794.0000000000002,0.0,0
1221,F30637,      6022,E,3.0,2019-12-19 12:13:40,2019-12-19,2019-12-05 00:00:00,2019-12-19,,5197.5,0.0,0
1222,F30638,      6158,E,2.0,2019-12-19 12:16:24,2019-12-19,2019-12-19 00:00:00,2019-12-19,,824.0000000000001,0.0,0
1223,F30639,      5926,E,2.0,2019-12-19 12:29:32,2019-12-19,2019-12-19 00:00:00,2019-12-19,,1135.5800000000002,0.0,0
1224,F30640,      4535,E,6.0,2019-12-19 12:49:23,2019-12-19,2019-12-19 00:00:00,2019-12-19,,270.0,0.0,0
1225,F30641,      3856,E,3.0,2019-12-19 13:50:12,2019-12-19,2019-12-11 00:00:00,2019-12-19,,3872.0000000000005,0.0,0
1226,F30642,      6342,C,2.0,2019-12-19 13:59:50,2019-12-19,2019-12-19 00:00:00,2019-12-19,2019-12-20,228.0,0.0,0
1227,F30643,      6961,E,6.0,2019-12-19 14:04:38,2019-12-19,2019-12-19 00:00:00,2019-12-19,,771.6300000000001,0.0,0
1228,F30644,      5561,E,1.0,2019-12-19 14:31:14,2019-12-19,2019-12-09 00:00:00,2019-12-19,,28963.300000000003,0.0,0
1229,F30645,      6196,E,,2019-12-19 14:43:22,2019-12-19,2019-12-19 00:00:00,2019-12-19,,1181.7,0.0,0
1230,F30646,      5926,E,2.0,2019-12-19 16:36:47,2019-12-19,2019-12-19 00:00:00,2019-12-19,,8240.1,0.0,0
1231,F30647,      5926,E,2.0,2019-12-19 16:58:30,2019-12-19,2019-12-19 00:00:00,2019-12-19,,1651.4500000000003,0.0,0
1232,F30648,      6722,E,,2019-12-19 17:18:11,2019-12-19,2019-12-19 00:00:00,2019-12-19,,43000.0,0.0,0
1233,F30649,      4548,E,2.0,2019-12-20 07:54:09,2019-12-20,2019-12-20 00:00:00,2019-12-20,,2085.65,0.0,0
1234,F30650,      6405,E,2.0,2019-12-20 08:36:25,2019-12-20,2019-12-20 00:00:00,2019-12-20,,3657.76,0.0,0
1235,F30651,      6342,E,2.0,2019-12-20 09:38:33,2019-12-20,2019-12-20 00:00:00,2019-12-20,,228.00000000000003,0.0,0
1236,F30652,      5598,E,2.0,2019-12-20 09:56:03,2019-12-20,2019-12-09 00:00:00,2019-12-20,,3362.0,0.0,0
1237,F30653,      5926,E,2.0,2019-12-20 11:01:52,2019-12-20,2019-12-19 00:00:00,2019-12-20,,2227.6000000000004,222.76,0
1238,F30654,      6975,E,6.0,2019-12-20 12:36:21,2019-12-20,2019-12-20 00:00:00,2019-12-20,,640.5,0.0,0
1239,F30655,      3959,E,3.0,2019-12-20 12:43:35,2019-12-20,2019-12-20 00:00:00,2019-12-20,,864.0000000000001,0.0,0
1240,F30656,      5926,E,3.0,2019-12-20 13:00:02,2019-12-20,2019-12-20 00:00:00,2019-12-20,,218.55,0.0,0
1241,F30657,      5926,E,3.0,2019-12-20 13:12:35,2019-12-20,2019-12-20 00:00:00,2019-12-20,,690.5,0.0,0
1242,F30658,      6964,E,2.0,2019-12-20 13:33:02,2019-12-20,2019-12-11 00:00:00,2019-12-20,,591.21,0.0,0
1243,F30659,      5973,E,2.0,2019-12-20 13:41:08,2019-12-20,2019-12-04 00:00:00,2019-12-20,,1124.1200000000001,0.0,0
1244,F30660,      6977,E,6.0,2019-12-20 15:40:12,2019-12-20,2019-12-20 00:00:00,2019-12-20,,1282.3200000000002,0.0,0
1245,F30661,      5926,C,2.0,2019-12-20 16:21:59,2019-12-20,2019-12-20 00:00:00,2019-12-20,2020-01-02,1034.48,0.0,0
